date,phase,away,home,venue_id,venue,home_score,away_score,y_home,p_home,pred_home,projected_total,away_expected_runs,home_expected_runs,logit,x_off,x_starter,x_bullpen,x_park,x_weather,x_context,W_OFF,W_ST,W_BP,W_PK,W_WX,W_CTX,HFA,p_home_raw,projected_margin
2026-02-22,spring,WSH,MIA,4169,loanDepot park,8,16,0,0.3189447067776427,0,9.06866806255542,4.84172749301779,4.226940569537631,-0.7212881860475164,-1.1448373358394672,-1.441427322820876,1.093017925304499,-0.0130589476024042,0.02568,-0.1300146684473961,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.327109378680773,
2026-02-23,spring,ATH,SF,2395,Oracle Park,6,2,1,0.4893717744450231,0,8.600853969340843,4.203955831243709,4.396898138097135,0.0013031475809991,0.5811407549914351,-0.928226863739435,0.6907333740829419,0.0111927289601591,0.0088,0.4963133638662704,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.5003257868491456,
2026-02-23,spring,ATL,BAL,2,Oriole Park at Camden Yards,7,10,0,0.5690488339185137,1,8.313706828547033,3.981906718718396,4.331800109828638,0.3246962213339467,1.110437048759083,-0.2647646809895573,0.8385315291431047,-0.0194743280566116,0.02472,-0.2568708037124857,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.5804683289760496,
2026-02-23,spring,AZ,CLE,5,Progressive Field,9,5,1,0.6210498488070068,1,8.589732798761133,4.043273980369573,4.546458818391559,0.5426877941057615,1.0649900281776714,0.2154152695139781,1.505130716305425,0.0231594765886966,0.00128,-0.1037989971815503,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.6324374453336925,
2026-02-23,spring,BOS,TB,12,Tropicana Field,2,1,1,0.4539787753492657,0,8.085319206756553,4.204181488155683,3.881137718600871,-0.1420716645843878,-1.0598799199550748,0.2669612730305644,0.6561440149893016,0.0235245361274853,0.0,-0.3424159200145055,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.4645417057081236,
2026-02-23,spring,CHC,KC,7,Kauffman Stadium,2,3,0,0.5401365196041902,1,8.178665282823744,4.08935565242648,4.089309630397263,0.2065567617406867,-0.1470814921676566,0.7749275921164981,-1.3466207705045683,-0.0032060502108852,0.0072,0.0358123232102394,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.5514563685850874,
2026-02-23,spring,CWS,COL,19,Coors Field,5,4,1,0.5098349639887402,1,9.856343301888868,5.048906974596687,4.80743632729218,0.0839087293095585,-0.5604426303352785,0.910523861456254,-1.4855028422019032,-0.0042436098077327,0.01568,-0.3653339974743649,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.5209648831933934,
2026-02-23,spring,MIA,STL,2889,Busch Stadium,5,4,1,0.4660698136902032,0,7.920062456852447,4.059213100321436,3.8608493565310105,-0.0929531040161067,-1.055187065385369,0.301728931586792,0.2797494040593538,-0.0090510212536459,0.00128,0.2682197700110711,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.4767784416516705,
2026-02-23,spring,MIL,SD,2680,Petco Park,7,5,1,0.404123879504327,0,8.824727422020711,4.53301415440781,4.2917132676129,-0.3476202905965334,-0.3327411684397958,-1.108843287141549,1.1344956296404178,0.0342912209873192,0.00128,0.0184942292330685,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.4139596131150493,
2026-02-23,spring,MIN,DET,2394,Comerica Park,0,3,0,0.3917923466141452,0,7.759464339501136,4.210265470395971,3.549198869105165,-0.3995594758584038,-1.1883058084425548,0.1293558176167032,-1.8395423405382447,-0.0002282507085888,0.00272,-0.3563965360129753,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.4014181851461615,
2026-02-23,spring,NYM,TOR,14,Rogers Centre,3,4,0,0.6633226894191896,1,7.744386724755882,3.5076855788730783,4.2367011458828046,0.728485198787831,2.294428877513157,0.1198839177352809,-0.4532010060203538,0.0521615971833473,0.02616,-0.1818095437909208,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.6744727719021517,
2026-02-23,spring,NYY,PIT,31,PNC Park,2,6,0,0.4795470425414695,0,8.15216092681105,4.189920894230297,3.962240032580752,-0.038391290814601,-0.7614909413622721,0.293908071581501,0.7538106264629849,0.0185092981174138,0.0031999999999999,-0.3392806080082192,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.4904033559681702,
2026-02-23,spring,PHI,WSH,3309,Nationals Park,5,5,0,0.5779929100316564,1,8.181366428883896,3.968355977000354,4.213010451883542,0.3615953858314648,1.0617071686221224,-0.0182049526817078,0.953830232538413,-0.0313572412926139,0.0104,-0.6888393759911381,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.589426577045342,
2026-02-23,spring,SEA,LAD,22,Dodger Stadium,3,0,1,0.563662287822671,1,8.919304892540708,4.340034592234973,4.579270300305734,0.3025649081280987,-0.3220424222398714,0.3884058089292781,2.875530243491028,0.0391153443311701,0.00176,0.0039327761278763,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.5750694098807702,
2026-02-23,spring,TEX,LAA,1,Angel Stadium,0,6,0,0.485372117188066,0,10.102941484935272,5.070602680466816,5.0323388044684565,-0.0148507518855409,0.4266391187456795,-0.5551930717825427,0.3664743685919212,-0.0300251491519283,0.00816,-0.2993217839167245,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.4962873802616218,
2026-02-24,spring,AZ,TEX,5325,Globe Life Field,4,6,0,0.372345960019661,0,8.281512419257655,4.456908389151177,3.824604030106478,-0.4826868158014862,-2.198649166830104,0.1240894492600012,0.620355769278367,0.0302587192002037,0.00992,0.1049686488327078,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.3816178738423438,
2026-02-24,spring,BAL,MIN,3312,Target Field,5,10,0,0.4814234893652429,0,8.459933323400714,4.277912102062169,4.182021221338545,-0.0308059691302833,-0.6816188523645925,0.0347105215344013,1.321656807499799,-0.0327131984289594,0.00992,0.0415869946172244,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.4922991167242789,
2026-02-24,spring,CLE,LAD,22,Dodger Stadium,11,3,1,0.5136397420815286,1,8.588618308599646,4.304279684301871,4.2843386242977735,0.0992742041643176,-0.9349932478967404,0.5214519431164588,1.6296266371547246,0.039901185334871,0.0035199999999999,0.1360224124654088,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.5247981881139141,
2026-02-24,spring,CWS,SEA,680,T-Mobile Park,10,12,0,0.4397232233961304,0,8.727869210972464,4.535709861087435,4.192159349885031,-0.2002719966143024,-0.4206365738654659,-0.1606125734116434,-0.7109951043996471,0.0443955699165268,0.0003199999999999,-0.3555934487994761,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.4500986799307141,
2026-02-24,spring,DET,ATL,4705,Truist Park,8,1,1,0.6172011049170832,1,7.333070143501158,3.379245013522607,3.953825129978551,0.5262184461118531,1.1196640302791252,0.2457893869139524,-0.0414587094106493,-0.0308429617684687,0.00272,0.5185698488233805,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.628600693537711,
2026-02-24,spring,HOU,NYM,3289,Citi Field,6,6,0,0.529237402399898,1,8.157573273015082,4.0821101171843335,4.075463155830749,0.1623509577161742,-0.5767887668546956,0.6455804822711105,0.3419729550051813,0.0056308492823242,0.00128,0.1604061794913021,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.5404988233787323,
2026-02-24,spring,KC,CIN,2602,Great American Ball Park,5,4,1,0.5470468885658981,1,9.524391352593774,4.620343807906045,4.90404754468773,0.2346626449703409,0.3113486376043829,-0.0349409734977452,0.8940246105712673,0.0038061106638527,0.0067199999999999,0.3203861685228184,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.5583979258082234,
2026-02-24,spring,LAA,COL,19,Coors Field,7,5,1,0.5473842783240341,1,10.171902866607294,4.932552775092021,5.239350091515273,0.2360366779480965,0.1833827778516005,0.0279402494772857,0.861930601978655,-0.0054156338039773,0.0067199999999999,0.5075509196935417,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.5587367209251727,
2026-02-24,spring,MIL,ATH,2529,Sutter Health Park,0,10,0,0.470257373638967,0,9.224889678973922,4.791202119551252,4.43368755942267,-0.075982273413787,-1.1992261510469242,0.6047468722182296,0.8244858866602796,-0.0255557130089529,0.0,-0.572884968022321,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.4810135653089749,
2026-02-24,spring,MIN,TB,12,Tropicana Field,12,1,1,0.3803814266515723,0,7.805588269680607,4.179426890026816,3.626161379653791,-0.448140661251159,-0.7954397380147837,-0.4091137881116432,-1.776348071349239,0.024046379332509,0.0,-0.1331791872665011,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.3898029313308302,
2026-02-24,spring,NYY,TOR,14,Rogers Centre,7,8,0,0.4528073510349205,0,8.7803286695397,4.498430888432925,4.281897781106773,-0.1468412387179574,0.0507301228249618,-0.5209140634604161,0.1711922902974778,0.0527926013137997,0.00416,-0.5228380261784852,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.4633555117745888,
2026-02-24,spring,PHI,MIA,4169,loanDepot park,6,1,1,0.5240843732205583,1,8.02247858717532,3.94132952564733,4.081149061527989,0.1414926911230465,0.6340620755491644,-0.2768582070210812,0.0944017815573748,-0.0203896718456829,0.0,-0.1457523995784014,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.5353142759118619,
2026-02-24,spring,PIT,BOS,3,Fenway Park,7,16,0,0.4030410713252225,0,9.207207258221626,4.776703551625768,4.430503706595858,-0.3521595416963152,-0.5418449152620683,-0.5047075878081003,-1.6419048316574294,0.0476461309318373,0.0112,0.3222899990508302,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.4128588359891836,
2026-02-24,spring,SD,CHC,17,Wrigley Field,6,5,1,0.6163910088099088,1,8.954201172874324,4.364476642041873,4.589724530832452,0.5227600058136658,-0.4108074762173812,1.711560918523192,-0.5588778656763529,0.0214171059373146,0.0003199999999999,0.1125181054573744,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.6277929211694447,
2026-02-24,spring,SF,LAA,1,Angel Stadium,1,4,0,0.4381877999036661,0,8.826722504979003,4.532736633806112,4.2939858711728895,-0.2065630868403787,0.2519377421873399,-0.7179966754598505,-0.8544690053776158,-0.0333435633455558,0.0056,-0.299498311341943,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.4485420668878312,
2026-02-24,spring,STL,WSH,3309,Nationals Park,6,1,1,0.6574244666285646,1,8.094487859736017,3.72340561473032,4.371082245005696,0.7019481039983944,1.6482425116149224,0.3319794342581309,0.882791559834003,-0.0322525676250381,0.0064,-0.1960602463078672,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.6686195502956448,
2026-02-25,spring,BOS,MIN,3312,Target Field,3,5,0,0.4602949386483579,0,8.483821235090417,4.300693950249122,4.183127284841296,-0.1163891278828829,-0.1602249224449621,-0.4902328205202316,0.8737790641724431,-0.0335739383312475,0.0,-0.1723629826408357,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.470935520616446,
2026-02-25,spring,CIN,CWS,4,Rate Field,2,3,0,0.3997187795878985,0,8.50924425200293,4.497162393654688,4.0120818583482425,-0.3661119104270504,-0.4327789963188723,-0.4844157402377778,-1.570471690114785,-0.0295957486417957,0.00176,-0.2350512427165383,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.409480854104805,
2026-02-25,spring,COL,CHC,17,Wrigley Field,7,14,0,0.3965879178074091,0,8.993579845062,4.634539384017208,4.359040461044791,-0.3792958311444248,-0.754438224746964,-0.7752107545623399,0.4168725658492302,0.0297328500412857,0.0007999999999999,0.2391670449934575,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.4062967452518868,
2026-02-25,spring,DET,PHI,2681,Citizens Bank Park,5,3,1,0.6073742741444632,1,7.268382096483396,3.385759021822716,3.882623074660681,0.4844468200593725,0.9986711124827704,0.258258903285944,-0.0086174085399432,0.0394885531558182,0.0,0.3758866618622974,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.6187973753199215,
2026-02-25,spring,HOU,MIA,4169,loanDepot park,1,4,0,0.4800330878699975,0,8.235241009352535,4.22499258663319,4.010248422719345,-0.0364262929309496,-0.4835761343960671,0.3462161373747447,-1.1346537788556017,-0.0129441447033001,0.0,-0.0321023294931886,0.2924048675177554,0.3541690261426544,0.0678589849580613,0.0197932267058392,0.0130232744155196,0.1008827065402926,0.0628459203611123,0.4908944335738961,
