date,phase,game_pk,away,home,venue_id,venue,away_pitcher,home_pitcher,away_score,home_score,y_home,p_home,pred_home,projected_total,projected_total_raw,projected_total_model,projected_total_simple,projected_total_sigma_raw,projected_total_sigma,away_expected_runs,home_expected_runs,p_home_raw,logit,projected_margin,x_off,x_starter,x_bullpen,x_park,x_weather,x_context,W_OFF,W_ST,W_BP,W_PK,W_WX,W_CTX,HFA
2026-02-21,spring,831542,PHI,TOR,2536,TD Ballpark,Bryse Wilson,Eric Lauer,0,3,1,0.5785616962258786,1,10.523696710857344,9.031190041958336,10.002645172693601,10.871064402966507,5.681513049881511,4.834331238673415,4.9144466392610076,5.609250071596336,0.5930227165949441,0.37647533702596825,0.6948034323353287,0.7225808206954978,0.18532990477633432,0.0,0.0,0.005591929034707468,0.06685724372570034,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-21,spring,831544,PIT,BAL,2508,Ed Smith Stadium,Wilber Dotel,Dean Kremer,8,2,0,0.5091392475791003,1,10.335151761498267,8.559615588539822,9.531282799295905,10.871064402966507,5.616511542037308,4.779022236093784,5.0682423207624545,5.266909440735812,0.5475117948941637,0.19062230790848694,0.19866711997335784,-0.3998379305765163,0.30294061042596354,0.5315123813001966,0.0,0.0,0.06805650682263624,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-21,spring,831775,SD,KC,2603,Surprise Stadium,Matt Waldron,Ryan Bergert,10,3,0,0.4358746678449134,0,11.221828720424199,10.777305342021165,11.747975196610739,10.871064402966507,6.2,5.275505559280597,5.735656942211181,5.486171778213017,0.4774582200181818,-0.09022828358134385,-0.24948516399816345,-1.2970637653776662,0.0,1.4621376424802084,0.0,0.0,0.26950053007742614,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-21,spring,831750,SF,SEA,2530,Peoria Stadium,Hayden Birdsong,Emerson Hancock,10,5,0,0.5483793053293909,1,10.913639708841073,10.00648615444314,10.977502667652923,10.871064402966507,5.839335118154898,4.968620141665901,5.258433852830094,5.655205856010978,0.5653736372265279,0.2630000915677515,0.39677200318088435,0.3398758746715036,0.15511527766489183,0.09055193768611035,0.0,0.0,0.05275297298419561,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-21,spring,831732,TEX,CHC,4629,Sloan Park,Kumar Rocker,Matthew Boyd,3,2,0,0.6943405722094271,1,10.716660818138342,9.513817360959742,10.485055440896096,10.871064402966507,6.2,5.275505559280597,4.41129300805511,6.305367810083233,0.6840674803970448,0.7725279230851025,1.8940748020281228,2.547087566519398,-0.12469138196274594,0.45932073430784137,0.0,0.0,0.19921140292107278,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-21,spring,831494,WSH,STL,2520,Roger Dean Chevrolet Stadium,Shinnosuke Ogasawara,Matthew Liberatore,6,2,0,0.4471191122749987,0,10.979874935509812,10.172148724135614,11.143090734324772,10.871064402966507,5.935948024607867,5.0508269037773355,5.724539234895506,5.255335700614307,0.48175510211006495,-0.07301200836335849,-0.4692035342811991,-1.0661986914333725,0.28294532278051615,0.0,0.0,0.0,-0.03426406455601073,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-22,spring,831657,BAL,DET,2511,Publix Field at Joker Marchant Stadium,Kyle Bradish,Jack Flaherty,4,4,0,0.47242242362248404,0,10.114666046951378,8.008153294389363,8.980068512928684,10.871064402966507,5.4444159925838,4.63258819934065,5.13734828681685,4.977317760134527,0.48600992659453607,-0.05597490404440338,-0.16003052668232254,-0.48287167736527237,-0.15414424178664013,0.8899260459721833,0.0,0.0,-0.011584737263529805,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-22,spring,831922,CHC,SF,2532,Scottsdale Stadium,Colin Rea,Robbie Ray,2,4,1,0.45013152880850194,0,10.996818858821257,10.214527591358102,11.185450542603382,10.871064402966507,6.048992714026847,5.147015272725235,5.775235158976364,5.221583699844895,0.4447825758542072,-0.22177422306859018,-0.5536514591314692,-0.48295339163832396,-0.24521244845376675,-0.055758130243993675,0.0,0.0,-0.12387746592155717,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-22,spring,831886,CLE,ATH,2507,Hohokam Stadium,Parker Messick,Luis Severino,6,0,0,0.5514666581045304,1,10.44244327815771,8.827965064339153,9.799511590944514,10.871064402966507,5.616638026429154,4.779129860144161,5.046697524265656,5.395745753892052,0.5627363393906102,0.2522748492398231,0.3490482296263959,0.45425499287471427,0.21131540150228884,-0.5011676067660955,0.0,0.0,-0.016216585633915846,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-22,spring,831859,COL,TEX,2603,Surprise Stadium,Jimmy Herget,MacKenzie Gore,5,9,1,0.44133246591940267,0,10.087409929996277,7.939982343647349,8.91192822054093,10.871064402966507,6.2,5.275505559280597,5.4617821013220365,4.625627828674239,0.4281708898157889,-0.2893177971602274,-0.8361542726477973,-0.4789539765351263,-0.3369730840634508,-0.14898541770581952,0.0,0.0,-0.18122924118921918,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-22,spring,831841,KC,MIL,2518,American Family Fields of Phoenix,Bailey Falter,Robert Gasser,7,3,0,0.5106582768630556,1,10.624142186758657,9.282416715266432,10.253758862446887,10.871064402966507,5.833807682414451,4.963916912959886,5.256630913904462,5.3675112728541965,0.519796699488041,0.0792282156404228,0.11088035894973469,0.01585793743947156,-0.08971381944604273,0.4536677197177205,0.0,0.0,0.052184687159756014,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-22,spring,831830,LAA,AZ,4249,Salt River Fields at Talking Stick,Alek Manoah,Kohl Drake,10,9,0,0.5478822077039194,1,10.941203477009154,10.075426579271294,11.046412088073128,10.871064402966507,6.2,5.275505559280597,5.358093456698275,5.58311002031088,0.545471690329675,0.18239070800769613,0.2250165636126047,0.602295867146538,0.0,-0.42359498622738234,0.0,0.009335804264972018,-0.037625631056388824,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-22,spring,831803,LAD,SD,2530,Peoria Stadium,Jackson Ferris,Randy Vásquez,5,1,0,0.5936038219039959,1,11.21260726710754,10.754241336210823,11.724921563319088,10.871064402966507,6.2,5.275505559280597,5.3619344244505065,5.850672842657033,0.5756569574072472,0.30496973238679453,0.48873841820652686,1.365440527829953,-0.07420599503113935,-0.8894281182579025,0.0,0.0,-0.011086249860157424,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-22,spring,831790,MIL,CWS,3809,Camelback Ranch,Logan Henderson,Mike Vasil,2,5,1,0.4646067616408638,0,10.765976475223123,9.637161975142117,10.608344583608051,10.871064402966507,6.2,5.275505559280597,5.797674000930738,4.968302474292386,0.44378941119919246,-0.22579682856039376,-0.8293715266383517,-0.1068296546568443,-0.1859725504824496,-1.5205519996272567,0.0,0.0,-0.03207545463479025,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-22,spring,831597,MIN,ATL,5380,CoolToday Park,Taj Bradley,Chris Sale,8,1,0,0.580650671253282,1,10.343675778654235,8.580935219455,9.55259284218583,10.871064402966507,5.4527990927283225,4.639721278601365,4.97529219939332,5.368383579260916,0.5565875927056896,0.22732427866006044,0.3930913798675961,1.2973389922878131,-0.11877427956871886,-1.2076299129858608,0.0,0.0,-0.021431841297111783,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-22,spring,831537,NYM,NYY,2523,George M. Steinbrenner Field,Justin Hagenman,Luis Gil,6,4,0,0.5657678564750057,1,11.56598944678911,11.638094278427838,12.608377012523015,10.871064402966507,6.2,5.275505559280597,5.577198540695211,5.988790906093899,0.5610886132051857,0.24558130855484098,0.41159236539868793,0.8425270572667869,-0.09773447724340381,-0.07260996663558346,-0.030680980506380018,-0.0032556815445715665,0.06289985875619884,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-22,spring,831484,PIT,PHI,2700,BayCare Ballpark,Braxton Ashcraft,Trevor Richards,4,3,0,0.4761470461263521,0,10.251709540775572,8.350916178860107,9.322677247489171,10.871064402966507,5.656217830649946,4.812807840338037,5.176986716321101,5.074722824454471,0.49338211403964916,-0.026473089815517797,-0.1022638918666301,-0.4896416925101006,-0.09172189002238916,0.9280328552233538,0.0,0.0,-0.05440719207657398,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-22,spring,831744,SEA,CIN,3834,Goodyear Ballpark,Randy Dobnak,Jose Franco,14,8,0,0.40206258243492654,0,10.705278926413833,9.485349829015238,10.456600711584821,10.871064402966507,6.2,5.275505559280597,5.812325442411908,4.892953484001925,0.42464747806057673,-0.303723573230924,-0.9193719584099833,-1.435966471549701,0.0,0.18215222552313445,0.0,0.0,-0.001499562554641696,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-22,spring,831548,STL,HOU,5000,CACTI Park of the Palm Beaches,Kyle Leahy,Mike Burrows,6,5,0,0.3923734971835523,0,10.476012929877061,8.911926953611797,9.883435720242892,10.871064402966507,5.328535568311131,4.5339869376531885,5.959417805870208,4.5165951240068525,0.371541148345622,-0.5256109344390196,-1.4428226818633556,-0.9470747984257712,-0.46070152601042225,-0.8491808067842959,0.0,0.0,0.022603197877629193,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-22,spring,831596,TB,PIT,2526,LECOM Park,Jake Woodford,Mitch Keller,4,7,1,0.5798204559957576,1,10.615650883640392,9.261178906243067,10.232530604651219,10.871064402966507,6.2,5.275505559280597,4.830661193109305,5.784989690531087,0.5883229065073138,0.35703666949625523,0.9543284974217823,0.8210786403673077,-0.20791667691532967,1.2242947784573925,0.0,0.0,0.3266455051565364,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-22,spring,831656,TOR,BOS,4309,JetBlue Park,Fernando Perez,Brayan Bello,10,11,1,0.4672980717485854,0,10.498518022558365,8.968214999599745,9.939698451946153,10.871064402966507,5.84296776963351,4.971711121193375,5.427776048316218,5.070741974242145,0.4834118287077789,-0.06637704538863018,-0.3570340740740736,-0.5763477301254831,-0.021489664305688726,0.2568208986458511,0.0,0.0,0.0454697421283862,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-22,spring,831495,WSH,MIA,2520,Roger Dean Chevrolet Stadium,Mitchell Parker,Sandy Alcantara,16,8,0,0.37328261282491537,0,11.050804642932704,10.349552776181486,11.320415002881997,10.871064402966507,6.2,5.275505559280597,6.102278535109246,4.948526107823459,0.4018062686685342,-0.3979446131985177,-1.153752427285787,-1.8791174875505614,0.07060928629379845,0.01684757759615274,0.0,0.0,0.031874936095532526,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-23,spring,831939,ATH,SF,2532,Scottsdale Stadium,J.T. Ginn,JT Brubaker,2,6,1,0.5456386343954638,1,10.808984330831645,9.74472999046278,10.715864222629355,10.871064402966507,5.458729732238185,4.644767588553682,5.286947166575192,5.522037164256454,0.5361152339823403,0.1447129544544109,0.2350899976812615,0.6750640454404598,-0.11082753416393716,-0.3391587037275469,0.0,0.0,-0.074509469701825,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-23,spring,831540,ATL,BAL,2508,Ed Smith Stadium,Garrett Baumann,Cade Povich,10,7,0,0.44784989361403604,0,10.756935599811694,9.614549617213346,10.585742395079478,10.871064402966507,6.2,5.275505559280597,5.582515063673448,5.174420536138247,0.4732276613188573,-0.10719187402400261,-0.4080945275352006,-0.9293225295688513,-0.027858245226704735,0.5715533186914435,0.0,0.0,0.21215459620934043,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-23,spring,831955,AZ,CLE,3834,Goodyear Ballpark,Taylor Clarke,Tanner Bibee,5,9,1,0.40806524492801877,0,10.52339080192413,9.030424925531367,10.001880400360564,10.871064402966507,5.716564921305123,4.864156455215101,5.698537412982804,4.824853388941326,0.4154851890501711,-0.34133515254021957,-0.873684024041478,-1.1506773039287719,-0.29271965490639784,0.6002423631284745,0.0,0.0,0.0022783548878706535,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-23,spring,831652,BOS,TB,2534,Charlotte Sports Park,Connelly Early,Drew Rasmussen,1,2,1,0.4395423796009331,0,10.302650073607717,8.478324810111305,9.450028579569533,10.871064402966507,5.634527272183543,4.794351604568131,5.681720361225217,4.620929712382499,0.42475392237462667,-0.30328791527746946,-1.0607906488427181,-0.4776700384272218,-0.16886906641859636,-1.3246287714089795,0.0,0.0,-0.07285584421564499,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-23,spring,831927,CHC,KC,2603,Surprise Stadium,Ben Brown,Seth Lugo,3,2,0,0.4605282933158681,0,10.93967611283167,10.071606450810588,11.042593677629412,10.871064402966507,6.2,5.275505559280597,5.613149992609009,5.3265261202226615,0.48289108869745057,-0.06846237349554439,-0.2866238723863477,-0.740084885164687,0.0,0.5781739459548827,0.0,0.0,0.02757474200362013,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-23,spring,831912,CWS,COL,4249,Salt River Fields at Talking Stick,Shane Smith,Michael Lorenzen,4,5,1,0.4003702895446303,0,10.560668657525515,9.12366149558851,10.09507503936403,10.871064402966507,5.79320358691971,4.92936737561923,5.8134300627684485,4.747238594757066,0.40738527676773817,-0.3747851163349553,-1.0661914680113824,-1.237076987602212,-0.1660524155043569,-0.03469549349306933,0.0,0.009271838545667875,-0.08052132847369109,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-23,spring,831485,MIA,STL,2520,Roger Dean Chevrolet Stadium,Eury Pérez,Michael McGreevy,4,5,1,0.5708611890934419,1,10.427281436660842,8.790043406182795,9.761606987202347,10.871064402966507,5.578786520393792,4.74692246812534,4.832506921897089,5.594774514763752,0.5725190086283778,0.29213611496107067,0.7622675928666629,0.8129187961171889,-0.16150604350648415,0.774914258268662,0.0,0.0,0.06213584077865547,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-23,spring,831783,MIL,SD,2530,Peoria Stadium,Easton McGee,JP Sears,5,7,1,0.575337308098208,1,11.208229710693804,10.743292521192796,11.71397767228475,10.871064402966507,6.2,5.275505559280597,5.479551210612907,5.728678500080894,0.547949977972569,0.19239115979845198,0.249127289467987,1.2812058279381948,-0.16943979376288654,-1.2260438903394775,0.0,0.0,-0.027960134677521765,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-23,spring,831658,MIN,DET,2511,Publix Field at Joker Marchant Stadium,Mick Abel,Tarik Skubal,3,0,0,0.49607627268078625,0,9.676931800836535,6.913325304799236,7.885732897641576,10.871064402966507,5.007972319381106,4.2612235180029625,4.88788946584361,4.789042334992923,0.5025528937754885,0.010211663838752242,-0.09884713085068686,-0.11485521464631054,-0.08847511561912497,0.2081744011088219,0.0,0.0,-0.0024848029470219616,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-23,spring,831539,NYM,TOR,2536,TD Ballpark,Clay Holmes,José Berríos,4,3,0,0.4071331261447835,0,10.78706225515274,9.689900142772768,10.66105903343209,10.871064402966507,5.491583253876843,4.672722255657987,5.845726850906643,4.9413354042460975,0.4121838605900969,-0.3549446975513691,-0.9043914466605454,-1.1288634936658024,-0.2743727510971026,0.31093341651430656,0.0,-0.009975640502598242,0.007817371283471874,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-23,spring,831595,NYY,PIT,2526,LECOM Park,Ryan Yarbrough,Bubba Chandler,6,2,0,0.3718732961170405,0,11.038346291288386,10.318392883608732,11.289269123771206,10.871064402966507,6.2,5.275505559280597,6.075381228217286,4.962965063071101,0.4207884583285456,-0.319537534671028,-1.1124161651461852,-2.2043296791179863,0.3365968513665844,0.16068756343394175,0.0,0.0,0.07682482901936288,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-23,spring,831483,PHI,WSH,5000,CACTI Park of the Palm Beaches,Alan Rangel,Jake Irvin,5,5,0,0.5945810906190472,1,10.69939647600027,9.470637086255667,10.44189458555092,10.871064402966507,6.2,5.275505559280597,5.1656580002161725,5.533738475784099,0.5648870750931027,0.2610202491922911,0.36808047556792634,1.5515234401495128,-0.09978253818122762,-1.665799700542586,0.0,0.0,-0.008569727931205154,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-23,spring,831745,SEA,LAD,3809,Camelback Ranch,Logan Gilbert,Landon Knack,0,3,1,0.5070672921279752,1,10.697037227051158,9.464736310141332,10.435996463178133,10.871064402966507,5.2404228211169785,4.459012858997343,5.27199306013036,5.425044166920797,0.5630721890818513,0.2536398530473422,0.15305110679043654,-0.6653841306501533,0.653540123918192,0.06671843596375948,0.0,0.0,0.021565991700402645,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-23,spring,831724,TEX,LAA,2500,Tempe Diablo Stadium,Jack Leiter,Reid Detmers,6,0,0,0.6213269464132695,1,10.289555006972385,8.445572413868247,9.417290912981201,10.871064402966507,6.108486978662546,5.197638228181838,4.502321360075685,5.7872336468967,0.618303939491492,0.4823555092454285,1.2849122868210152,1.483196573348134,-0.0985871751986837,0.5975474694552789,0.0,0.0,0.010702938059343397,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-24,spring,831951,AZ,TEX,2603,Surprise Stadium,Michael Soroka,Jacob Latz,6,4,0,0.35109852818273335,0,10.580882558773864,9.174218985805291,10.1456097924849,10.871064402966507,5.985509978681746,5.092998575429845,6.07443943883864,4.506443119935224,0.3743435831384608,-0.5136273183830186,-1.5679963189034156,-2.085492440494672,0.008062335223366204,-0.24326031540311818,0.0,0.0,0.042979530378310614,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-24,spring,831651,BAL,MIN,2862,Lee Health Sports Complex,Albert Suárez,Andrew Morris,10,5,0,0.49249005010183866,0,10.205514780894596,8.23537731814959,9.207190347786733,10.871064402966507,6.2,5.275505559280597,5.072940238532768,5.132574542361827,0.5145723399588513,0.058305872152728484,0.059634303829059654,-0.3680164627189618,0.0,0.863413517289115,0.0,0.0,0.0,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-24,spring,831876,CLE,LAD,3809,Camelback Ranch,Gavin Williams,Gavin Stone,3,11,1,0.5514997701107119,1,10.390805318442226,8.698812081396607,9.670416691655804,10.871064402966507,5.777287427176984,4.9158245063925925,5.029305404721693,5.3614999137205315,0.5376645684071198,0.15094421687159298,0.33219450899883807,0.8038107823365244,-0.19518555760259831,-0.20035259107436834,0.0,0.0,-0.05735456080355496,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
2026-02-24,spring,831906,CWS,SEA,2530,Peoria Stadium,Anthony Kay,George Kirby,12,10,0,0.5906810537959235,1,10.89033134108019,9.948189017212574,10.919231748250715,10.871064402966507,6.175474860941269,5.254637412918264,4.982637969072311,5.907693372007877,0.6175836835985808,0.4793047306371003,0.9250554029355662,0.6879790854152393,0.2571639195920164,0.5271459910910226,0.0,0.0,0.1840287622824442,0.27217949307259875,0.5448754248348529,0.10439843839701751,0.030451118008983393,0.020035806793107222,0.1552041639081425,0.06833338352208673
